ID,VENUE_NUMBER,SERVICE_ID,TYPE,PHRASE,WEIGHT,FOR_DAY,FULL_TEXT
25439624,171222,55310,CRG,spa,0,"2022-06-03 23:19:40","spa booking"
25439623,171648,55308,CRG,"room cleaning",0,"2022-06-03 23:18:02","Good afternoon. We were in room 414, last night. There is a chance that we left a small white lulu lemon bag with 2 books and a card in it. Did the cleaning staff maybe turn it in.

Thanks
Peter van Leusden
Cell 250-255-3434"
25439622,171222,55307,CRG,reservations,0,"2022-06-03 23:16:37","spa reservation"
25439621,171222,55307,CRG,spa,0,"2022-06-03 23:16:37","spa reservation"
25439620,171222,55306,CRG,spa,0,"2022-06-03 23:13:57","how do i book spa"
25439619,171222,55305,CRG,amenities,0,"2022-06-03 23:10:15",Amenities
25439618,171532,55304,CRG,bar,0,"2022-06-03 23:01:55","Restock mini bar"
25439617,171532,55303,CRG,bar,0,"2022-06-03 23:01:42","Hello, can we have more snacks in our mini bar"
25439616,171667,55285,CRG,"body wash",0,"2022-06-03 21:20:42","we need hand soap in #211"
25439615,171443,55283,CRG,"checkout time",0,"2022-06-03 21:03:18","checkout time?"
25439614,521,55279,CRG,"cover charge",0,"2022-06-03 20:32:22","Cover charges?"
25439613,521,55278,CRG,"cover charge",0,"2022-06-03 20:32:09","Do you girls get in free?"
25439612,171649,55277,CRG,amenities,0,"2022-06-03 20:23:47",Amenities
25439611,171222,55272,CRG,amenities,0,"2022-06-03 19:15:43",amenities
25439610,171222,55271,CRG,amenities,0,"2022-06-03 19:15:06",Amenities
25439609,171222,55270,CRG,amenities,0,"2022-06-03 19:14:51",Amenities
25439608,171222,55269,CRG,amenities,0,"2022-06-03 19:05:03",Amenities
25439607,171222,55265,CRG,"event room",0,"2022-06-03 19:00:16","event room"
25439606,171222,55264,CRG,"event room",0,"2022-06-03 18:58:49","Do you have event room or a event hall?"
25439605,171222,55263,CRG,"meeting room",0,"2022-06-03 18:58:43","Meeting room"
25439604,171222,55262,CRG,spa,0,"2022-06-03 18:58:26","Spa location"
25439603,171222,55262,CRG,location,0,"2022-06-03 18:58:26","Spa location"
25439602,171222,55255,CRG,"near by",0,"2022-06-03 18:22:59","What are the nearby attractions i can visit?"
25439601,171222,55255,CRG,attractions,0,"2022-06-03 18:22:59","What are the nearby attractions i can visit?"
25439600,171222,55254,CRG,"near by",0,"2022-06-03 18:22:53","What are the outdoor adventure nearby?"
25439599,171222,55253,CRG,"near by",0,"2022-06-03 18:22:47","Nearby Tours?"
25439598,171222,55253,CRG,"tour packages",0,"2022-06-03 18:22:47","Nearby Tours?"
25439597,171222,55252,CRG,"near by",0,"2022-06-03 18:22:43","nearby attractions"
25439596,171222,55252,CRG,attractions,0,"2022-06-03 18:22:43","nearby attractions"
25439595,171222,55247,CRG,restaurant,0,"2022-06-03 18:16:10",restaurant
25439594,171222,55243,CRG,program,0,"2022-06-03 18:07:53",events
25439593,171445,55242,CRG,reservations,0,"2022-06-03 18:06:25","hi there! Im looking for a receipt from my recent stay - reservation under Heather Felix"
25439592,171445,55242,CRG,billing,0,"2022-06-03 18:06:25","hi there! Im looking for a receipt from my recent stay - reservation under Heather Felix"
25439591,171222,55240,CRG,spa,0,"2022-06-03 18:01:55","spa location"
25439590,171222,55240,CRG,location,0,"2022-06-03 18:01:55","spa location"
25439589,171222,55239,CRG,bar,0,"2022-06-03 18:01:50","where is bar located"
25439588,171222,55239,CRG,location,0,"2022-06-03 18:01:50","where is bar located"
25439587,171222,55238,CRG,bar,0,"2022-06-03 18:01:39","where is bar location"
25439586,171222,55238,CRG,location,0,"2022-06-03 18:01:39","where is bar location"
25439585,171222,55238,CRG,location,0,"2022-06-03 18:01:39","where is bar location"
25439584,171222,55237,CRG,bar,0,"2022-06-03 18:01:30","bar location"
25439583,171222,55237,CRG,location,0,"2022-06-03 18:01:30","bar location"
25439582,171222,55236,CRG,bar,0,"2022-06-03 18:01:24","bar timings"
25439581,171222,55235,CRG,bar,0,"2022-06-03 18:01:19",bar
25439580,171222,55234,CRG,spa,0,"2022-06-03 17:59:13","Spa booking"
25439579,171645,55233,CRG,reservations,0,"2022-06-03 17:58:04","Thank you. I want to make sure my wife is on the reservation to check in as she will be there before me"
25439578,171645,55233,CRG,Check-in,0,"2022-06-03 17:58:04","Thank you. I want to make sure my wife is on the reservation to check in as she will be there before me"
25439577,171222,55232,CRG,"event room",0,"2022-06-03 17:54:32","Do you have event room or a event hall?"
25439576,171222,55231,CRG,"meeting room",0,"2022-06-03 17:54:28","meeting room"
25439575,171222,55229,CRG,"event room",0,"2022-06-03 17:53:55","Do you have event room or a event hall?"
25439574,171222,55228,CRG,"meeting room",0,"2022-06-03 17:53:51","meeting room"
25439573,171222,55227,CRG,"event room",0,"2022-06-03 17:52:13","Do you have event room or a event hall?"
25439572,171222,55226,CRG,"hours of operation",0,"2022-06-03 17:52:06","What are the open and close time for the business center?"
25439571,171222,55226,CRG,"hours of operation",0,"2022-06-03 17:52:06","What are the open and close time for the business center?"
25439570,171222,55226,CRG,"hours of operation",0,"2022-06-03 17:52:06","What are the open and close time for the business center?"
25439569,171222,55226,CRG,"business center",0,"2022-06-03 17:52:06","What are the open and close time for the business center?"
25439568,171222,55225,CRG,"business center",0,"2022-06-03 17:52:01","Do you have a business center?"
25439567,171222,55224,CRG,"meeting room",0,"2022-06-03 17:51:56","meeting room"
25439566,171222,55223,CRG,"event room",0,"2022-06-03 17:51:12","Do you have event room or a event hall?"
25439565,171222,55222,CRG,"meeting room",0,"2022-06-03 17:50:57","meeting room"
25439564,171222,55221,CRG,"business center",0,"2022-06-03 17:43:42","Business center"
25439563,171222,55220,CRG,bar,0,"2022-06-03 17:43:36",Bar
25439562,171222,55219,CRG,"hours of operation",0,"2022-06-03 17:43:21","What are the open and close time for the SPA?"
25439561,171222,55219,CRG,"hours of operation",0,"2022-06-03 17:43:21","What are the open and close time for the SPA?"
25439560,171222,55219,CRG,"hours of operation",0,"2022-06-03 17:43:21","What are the open and close time for the SPA?"
25439559,171222,55219,CRG,spa,0,"2022-06-03 17:43:21","What are the open and close time for the SPA?"
25439558,171222,55218,CRG,spa,0,"2022-06-03 17:43:16",Spa
25439557,171222,55217,CRG,amenities,0,"2022-06-03 17:43:09",Amenities
25439556,171222,55216,CRG,shampoo,0,"2022-06-03 17:40:53","Shampoo pls"
25439555,521,55212,CRG,"guet list",0,"2022-06-03 17:08:37","Hello wanted to ask at which clubs there’s a guest list"
25439554,171637,55208,CRG,"shuttle service",0,"2022-06-03 16:18:14","Thank you. 

Can you arrange for pickup from the airport?"
25439553,171681,55206,CRG,laundry,0,"2022-06-03 16:06:56","Laundry ?"
25439552,171681,55205,CRG,laundry,0,"2022-06-03 16:06:43",Laundry
25439551,171778,55204,CRG,"not working",0,"2022-06-03 15:54:48","My ac is not working"
25439550,171778,55202,CRG,"extra towels",0,"2022-06-03 15:31:38","I need towel please"
25439549,171778,55201,CRG,wifi,0,"2022-06-03 15:31:12","What is WiFi password please?"
25439548,171636,55189,CRG,"check out",0,"2022-06-03 14:45:46","Ya hice e check out"
25439547,171777,55188,CRG,wifi,0,"2022-06-03 14:42:36","WiFi password"
25439546,171779,55187,CRG,"extra towels",0,"2022-06-03 14:34:17","Need a towel"
25439545,171779,55186,CRG,"extra towels",0,"2022-06-03 14:24:59","I need towel"
25439544,171779,55185,CRG,"checkout time",0,"2022-06-03 14:24:05","Checkout time"
25439543,171779,55184,CRG,wifi,0,"2022-06-03 14:23:46","WiFi password"
25439542,171779,55183,CRG,wifi,0,"2022-06-03 14:23:37","WiFi last"
25439541,171645,55182,CRG,breakfast,0,"2022-06-03 14:20:31","When is breakfast?"
25439540,171613,55178,CRG,"check out",0,"2022-06-03 13:31:51","What time is checkout"
25439539,171613,55178,CRG,"hours of operation",0,"2022-06-03 13:31:51","What time is checkout"
25439538,171222,55174,CRG,"charging station",0,"2022-06-03 12:26:19","ev charging station"
25439537,171649,55173,CRG,"checkout time",0,"2022-06-03 12:26:10","When is check out time"
25439536,171222,55172,CRG,laundry,0,"2022-06-03 12:25:54","laundry service"
25439535,171222,55171,CRG,"checkin time",0,"2022-06-03 12:25:33","checkin time"
25439534,171222,55170,CRG,"hours of operation",0,"2022-06-03 12:07:55","spa timing"
25439533,171222,55170,CRG,spa,0,"2022-06-03 12:07:55","spa timing"
25439532,171532,55167,CRG,reservations,0,"2022-06-03 09:47:39","I have a reservation today and I was wondering if we can have a car service pick us up at the airport ?"
25439531,171637,55165,CRG,"shuttle service",0,"2022-06-03 06:30:36","Airport shuttle"
25439530,171222,55160,CRG,amenities,0,"2022-06-03 05:42:28",amenities
25439529,171222,55157,CRG,amenities,0,"2022-06-03 04:35:46",amenities
25439528,171222,55156,CRG,"near by",0,"2022-06-03 04:21:05","What are the outdoor adventure nearby?"
25439527,171222,55155,CRG,"near by",0,"2022-06-03 04:20:58","Nearby Tours?"
25439526,171222,55155,CRG,"tour packages",0,"2022-06-03 04:20:58","Nearby Tours?"
25439525,171222,55154,CRG,"near by",0,"2022-06-03 04:20:55","What are nearby Activities?"
25439524,171222,55153,CRG,attractions,0,"2022-06-03 04:20:50",attractions
25439523,171222,55149,CRG,"checkin time",0,"2022-06-03 04:06:26","checkin time"
25439522,171222,55147,CRG,"hours of operation",0,"2022-06-03 04:05:48","What are the open and close time for the SPA?"
25439521,171222,55147,CRG,"hours of operation",0,"2022-06-03 04:05:48","What are the open and close time for the SPA?"
25439520,171222,55147,CRG,"hours of operation",0,"2022-06-03 04:05:48","What are the open and close time for the SPA?"
25439519,171222,55147,CRG,spa,0,"2022-06-03 04:05:48","What are the open and close time for the SPA?"
25439518,171222,55146,CRG,spa,0,"2022-06-03 04:05:43",Spa
25439517,171660,55140,CRG,spa,0,"2022-06-03 02:21:05","Quiero reservar masaje en spa"
25439516,171681,55138,CRG,pool,0,"2022-06-03 02:18:28","Where is the pool located"
25439515,171681,55138,CRG,location,0,"2022-06-03 02:18:28","Where is the pool located"
25439514,521,55133,CRG,"bottle service",0,"2022-06-03 02:02:44","Bottle price"
25439513,521,55127,CRG,"reserve a table",0,"2022-06-03 01:56:14","Table price?"
25439512,521,55126,CRG,"bottle service",0,"2022-06-03 01:56:06","How much is bottle service?"
25439511,171681,55125,CRG,"hours of operation",0,"2022-06-03 01:30:03","Pool time ?"
25439510,171681,55125,CRG,pool,0,"2022-06-03 01:30:03","Pool time ?"
25439509,171681,55124,CRG,"breakfast time",0,"2022-06-03 01:29:14","Breakfast time ?"
25439508,171681,55122,CRG,wifi,0,"2022-06-03 01:28:19","Wifi password"
25439507,171681,55121,CRG,amenities,0,"2022-06-03 01:28:12",Amenities
25439506,171672,55120,CRG,"check out",0,"2022-06-03 01:26:00","What time is checkout"
25439505,171672,55120,CRG,"hours of operation",0,"2022-06-03 01:26:00","What time is checkout"
25439504,171613,55113,CRG,coffee,0,"2022-06-02 23:33:39","Is there coffee at the front desk?"
25439503,171688,55110,CRG,wifi,0,"2022-06-02 23:05:21","Me puedes brindar la contraseña de el internet"
25439502,171222,55108,CRG,"check out",0,"2022-06-02 22:59:20","Do you have Express Checkout?"
25439501,171222,55107,CRG,"late checkout",0,"2022-06-02 22:59:17","Can I do late checkout?"
25439500,171222,55106,CRG,"check out",0,"2022-06-02 22:59:09","Do you have Express Checkout?"
25439499,171222,55105,CRG,"late checkout",0,"2022-06-02 22:58:59","Can I do late checkout?"
25439498,171222,55104,CRG,"checkout time",0,"2022-06-02 22:58:58","Check out time"
25439497,171222,55103,CRG,spa,0,"2022-06-02 22:53:15",spa
25439496,171222,55102,CRG,spa,0,"2022-06-02 22:49:29",spa
25439495,171222,55101,CRG,spa,0,"2022-06-02 22:49:15",spa
25439494,171222,55097,CRG,spa,0,"2022-06-02 22:23:03",spa
25439493,171222,55095,CRG,"near by",0,"2022-06-02 22:01:27","Nearby Shopping Malls?"
25439492,171222,55095,CRG,shopping,0,"2022-06-02 22:01:27","Nearby Shopping Malls?"
25439491,171222,55094,CRG,"near by",0,"2022-06-02 22:01:24","Do you have a grocery store near by?"
25439490,171222,55092,CRG,"tea maker",0,"2022-06-02 22:01:05","Do you have tea maker?"
25439489,171222,55091,CRG,coffee,0,"2022-06-02 22:01:03","Do you have coffee maker?"
25439488,171222,55090,CRG,coffee,0,"2022-06-02 22:00:56","Do you provide morning coffee?"
25439487,171222,55089,CRG,coffee,0,"2022-06-02 22:00:47","Do you have coffee maker?"
25439486,171222,55088,CRG,amenities,0,"2022-06-02 21:59:39",amenities
25439485,171222,55087,CRG,amenities,0,"2022-06-02 21:55:18",amenities
25439484,171222,55086,CRG,"near by",0,"2022-06-02 21:55:06","What are the outdoor adventure nearby?"
25439483,171222,55085,CRG,"near by",0,"2022-06-02 21:55:02","What are nearby Activities?"
25439482,171222,55084,CRG,"near by",0,"2022-06-02 21:54:51","Nearby Tours?"
25439481,171222,55084,CRG,"tour packages",0,"2022-06-02 21:54:51","Nearby Tours?"
25439480,171222,55083,CRG,attractions,0,"2022-06-02 21:52:33",attractions
25439479,171222,55082,CRG,"check out",0,"2022-06-02 21:52:27","What is your Checkout Policy?"
25439478,171222,55081,CRG,"check out",0,"2022-06-02 21:52:20","Do you have Express Checkout?"
25439477,171222,55080,CRG,"late checkout",0,"2022-06-02 21:52:19","Can I do late checkout?"
25439476,171222,55079,CRG,"check out",0,"2022-06-02 21:52:15","What is the Your Checkout Procedure?"
25439475,171222,55078,CRG,"late checkout",0,"2022-06-02 21:52:10","Can I do late checkout?"
25439474,171222,55077,CRG,"check out",0,"2022-06-02 21:52:07","What is the Your Checkout Procedure?"
25439473,171222,55076,CRG,"checkout time",0,"2022-06-02 21:52:04","Check out time"
25439472,171615,55073,CRG,refrigerator,0,"2022-06-02 21:23:05","Not great.  The cost for a room without even a rack to hang clothing; old towels; an old & rickety refrigerator when I'd been told "all the rooms have been refurbished "; etc. is quite outrageous."
25439471,171633,55070,CRG,"room service",0,"2022-06-02 20:40:59","Hola! Disculpa cómo puedo ver el menú de room service?"
25439470,171672,55068,CRG,"cover charge",0,"2022-06-02 20:32:31","I can't get in my room"
25439469,171649,55059,CRG,wifi,0,"2022-06-02 19:34:57","What is the wifi password?"
25439468,171649,55056,CRG,wifi,0,"2022-06-02 18:30:01","Could you please provide me the WiFi code"
25439467,171222,55054,CRG,"near by",0,"2022-06-02 18:23:17","Nearby attractions"
25439466,171222,55054,CRG,attractions,0,"2022-06-02 18:23:17","Nearby attractions"
25439465,171583,55053,CRG,wifi,0,"2022-06-02 18:20:55","What is the WiFi passwords"
25439464,171222,55052,CRG,"near by",0,"2022-06-02 18:19:20","Nearby attractions"
25439463,171222,55052,CRG,attractions,0,"2022-06-02 18:19:20","Nearby attractions"
25439462,171222,55051,CRG,"extra towels",0,"2022-06-02 18:16:42","I need a towel"
25439461,171222,55050,CRG,wifi,0,"2022-06-02 18:16:34","WiFi password"
25439460,171622,55042,CRG,"checkout time",0,"2022-06-02 16:57:50","Check out time"
25439459,521,55039,CRG,"cover charge",0,"2022-06-02 15:41:52","Cover charge"
25439458,171615,55036,CRG,amenities,0,"2022-06-02 14:34:45","I'd like to hear about amenities"
25439457,171688,55034,CRG,"check out",0,"2022-06-02 13:48:23","Buenos días, a que hora es el check out?"
25439456,171557,55033,CRG,wifi,0,"2022-06-02 13:48:22","Having trouble logging onto the wifi"
25439455,171480,55030,CRG,amenities,0,"2022-06-02 13:43:11",Amenities
25439454,521,55022,CRG,"hours of operation",0,"2022-06-02 05:58:09","What time do you open?"
25439453,521,55022,CRG,"hours of operation",0,"2022-06-02 05:58:09","What time do you open?"
25439452,521,55021,CRG,"guet list",0,"2022-06-02 05:51:38","How do u get on the guest list?"
25439451,521,55020,CRG,"cover charge",0,"2022-06-02 05:51:21","What’s the cover charge?"
25439450,171622,55015,CRG,"drinking water",0,"2022-06-02 04:22:08","Where can I get drinking water"
25439449,171649,55004,CRG,breakfast,0,"2022-06-02 02:34:09","What's served at breakfast"
25439448,171622,55001,CRG,refrigerator,0,"2022-06-02 02:18:13","Is there a refrigerator in the room"
25439447,171649,54972,CRG,wifi,0,"2022-06-01 22:21:31","What's the wifi password"
25439446,171667,54957,CRG,reservations,0,"2022-06-01 21:28:44","Being able to make reservations directly. Not through a third-party"
25439445,171649,54950,CRG,wifi,0,"2022-06-01 21:05:09","How do I get on wifi"
25439444,171637,54946,CRG,Check-in,0,"2022-06-01 20:15:29","Check in"
25439443,171235,54939,CRG,amenities,0,"2022-06-01 20:05:38",Amenities
25439442,171583,54928,CRG,"extra pillow",0,"2022-06-01 18:10:32","I would two extra pillow and blankets"
25439441,171583,54926,CRG,blankets,0,"2022-06-01 18:04:46","I would like extra blanket and pillow. Please"
25439440,171631,54921,CRG,wifi,0,"2022-06-01 17:35:56",WiFi
25439439,171222,54920,CRG,"extra towels",0,"2022-06-01 17:25:04","I need a towel"
25439438,171222,54919,CRG,"near by",0,"2022-06-01 17:24:20","Nearby attractions"
25439437,171222,54919,CRG,attractions,0,"2022-06-01 17:24:20","Nearby attractions"
